Azienda,link1,link2,link3
CANTINE SAN MARCO SRL,https://www.sanmarcofrascati.it/,https://www.sanmarcofrascati.it/classica/,https://www.sanmarcofrascati.it/cantina/
CANTINE SPINELLI,https://www.cantinespinelli.it/,https://cantinespinelli.it/shop/,https://www.cantinespinelli.it/prodotti/
CANTINE VITEVIS S.C.A.,https://www.vitevis.com/,https://www.vitevis.com/en/winery/,https://www.vitevis.com/en/territory-colli-berici/
CANUS SRL SOCIETÀ AGRICOLA,http://canus.it/,https://canus.it/,https://canus.it/collections/all
CAPANNA,https://www.capannamontalcino.com/,http://www.rifugimonterosa.it/it/web/capanna-margherita-7,placeholder
CAPARZO S.R.L.,https://caparzo.it/,https://caparzo.it/index-eng.html,https://www.consorziobrunellodimontalcino.it/it/1417/caparzo
CAPETTA I.VI.P. S.P.A.,https://capetta.it/,https://capetta.it/storia,https://www.capetta.it/contatti
CAPEZZANA - TENUTA DI CAPEZZANA S.R.L.,http://www.capezzana.it/,https://capezzana.it/,https://capezzana.it/en/
CAPICHERA,https://capichera.it/en/,https://capichera.it/en/vini/,https://capichera.it/en/shop-online/
CAPITONI MARCO,https://capitoni.eu/,https://capitoni.eu/en/wines/,https://capitoni.eu/shop/
CAPPUCCINA SOCIETA AGRICOLA - ORGANIC PIONEERS,https://www.lacappuccina.it/,https://www.lacappuccina.it/it,https://www.lacappuccina.it/en/ecoblog/organic/video-organic-pioneers
CAPRILI,https://www.caprili.it/,https://www.caprili.it/privacy-policy/,https://www.consorziobrunellodimontalcino.it/it/1418/caprili
CARMINUCCI CASA VINICOLA,https://www.carminucci.com/,https://www.carminucci.com/collections,https://www.carminucci.com/pages/contatti
CARPENE' MALVOLTI S.P.A.,https://www.carpene-malvolti.com/ita/,https://www.carpene-malvolti.com/ita/intro,https://www.visitconegliano.it/aziende-vinicole/carpene-malvolti-spa/
CARPINETO GRANDI VINI DI TOSCANA,https://www.carpineto.com/,https://www.carpineto.com/shop/,https://www.carpineto.com/azienda
CARVINEA AZIENDA AGRICOLA,https://www.carvinea.com/,https://www.carvinea.com/azienda/,https://www.carvinea.com/negozio/
CASA CATELLI SRL,https://www.casacatelli.com/,https://www.casacatelli.com/privacy.html,https://www.wellcome.it/punti-vendita/piacenza/497/catelli
CASA DI MONTE,https://www.casadimonte.it/,https://www.casadimonte.it/vino/,https://www.casadimonte.it/prodotti/
CASA PALADIN,https://www.casapaladin.it/,https://www.casapaladin.it/contatti/,https://www.casapaladin.it/paladin/
CASA VINICOLA BARTALI A. E FIGLI S.R.L.,https://www.bartalivini.it/it,https://www.bartalivini.it/,http://www.bartali.tel/
CASA VINICOLA CALDIROLA S.P.A.,https://www.astidocg.it/consorziati/casa-vinicola-caldirola-spa/,https://www.prodottitipici.it/sito/caldirolait/,https://it.linkedin.com/company/casavinicolacaldirolaspa
CASA VINICOLA CANELLA S.P.A.,https://bellinicanella.com/,https://bellinicanella.com/contatti/,https://bellinicanella.com/en/
CASA VINICOLA COPPI,https://www.vinicoppi.it/,https://www.vinicoppi.it/casa-vinicola-coppi/,https://www.vinicoppi.it/shop/
CASA VINICOLA D'ANGELO,https://www.dangelowine.com/,https://www.dangelowine.com/shop/,https://www.dangelowine.com/vini/
CASA VINICOLA NATALE VERGA S.P.A.,http://www.verga.it/,http://www.verga.it/contatti.php,http://www.verga.it/azienda.php
CASA VINICOLA SETARO,https://casasetaro.it/,https://casasetaro.it/en/,https://casasetaro.it/wine-experience/
CASAL THAULERO S.R.L.,https://www.casalthaulero.it/,https://www.casalthaulero.it/it/vini,https://www.casalthaulero.it/it/contatti
CASALE DEL GIGLIO SOC. AGR. SRL,https://www.casaledelgiglio.it/,https://www.casaledelgiglio.it/casale-del-giglio/,https://www.casaledelgiglio.it/visite-guidate/
CASALFARNETO,https://www.casalfarneto.it/,https://www.casalfarneto.it/negozio/,https://www.casalfarneto.it/casalfarneto-vini-cantina/
CASALOSTE FATTORIA DI GIOVANNI BATTISTA D'ORSI,https://www.casaloste.com/,https://www.casaloste.com/en/,https://www.casaloste.com/1993-2023-trentanni-di-grandi-vini/
CASAROTTO SOC. AGRICOLA,http://www.vinicasarotto.com/,http://www.vinicasarotto.com/it/contatti,https://www.lely.com/it/allevatori/soc-agr-casarotto-bruno-c/
CASCINA ADELAIDE SOCIETA' SEMPLICE AGRICOLA,https://www.cascinaadelaide.com/,https://www.cascinaadelaide.com/contatti.aspx,https://www.cascinaadelaide.com/cantina.aspx
CASCINA BOSCHETTI GOMBA,https://www.gombaboschetti.it/,https://www.gombaboschetti.it/benvenuto,https://www.gombaboschetti.it/photos
CASCINA CARLÒT DI CLAUDIO MO,http://www.cascinacarlot.it/,http://www.cascinacarlot.it/visitacantina.aspx,http://www.cascinacarlot.it/vini.html
CASCINA CASTLET,https://www.cascinacastlet.com/,https://www.cascinacastlet.com/it/vini,https://www.cascinacastlet.com/it/cantina/cantina-senza-barriere
CASCINA CHICCO SOCIETA' AGRICOLA SEMPLICE,https://www.cascinachicco.com/,https://cascinachicco.com/en,https://www.ufficiocamerale.it/8954/cascina-chicco-societa-agricola-semplice-siglabile-anche-come-cascina-chicco-ssa-e-chicco-ssa
CASCINA DEL COLLE DI D'ONOFRIO A. & C. S.S.,https://www.lacascinadelcolle.it/,https://www.lacascinadelcolle.it/it/vini.php,https://www.lacascinadelcolle.it/it/contatti.php
CASCINA LA POLASTRA SOCIETÀ SEMPLICE AGRICOLA,https://www.lapolastra.it/,https://www.lapolastra.it/news/,placeholder
CASCINA PIAN D'OR AZIENDA AGRICOLA DI BARBERO VALTER,https://www.cascinapiandor.com/,https://www.cascinapiandor.com/it/contatti.php,https://www.lavinium.it/vino_nel_bicchiere/cascina-pian-dor-azienda-agricola-cascina-pian-dor-di-barbero-valter/
CASCINA SALERIO,https://www.foodedrinkconsulting.it/cascina-salerio/,https://www.xtrawine.com/ch/it/produttori/cascina-salerio/1604,https://colpodivino.com/cascina-salerio-di-bianco-giuliana-maria/
CASCINA SOT AZIENDA AGRICOLA DI SANSO MAURIZIO,https://cascinasot.com/,https://cascinasot.com/contact/,https://cascinasot.shop/
CASETTA F.LLI S.N.C. DI CASETTA ERNESTO & C.,https://flli-casetta.it/,https://www.aziendavinicolacasetta.it/,https://flli-casetta.it/vini-rari/
CASTEL JUVAL - UNTERORTL,https://www.unterortl.it/en/home/1-0.html,https://www.unterortl.it/en/winery-distillery/cellar/6-0.html,https://www.pursuedtirol.com/it/weingut-unterortl-castel-juval/
CASTELFEDER,https://castelfeder.it/,https://castelfeder.it/it,https://castelfeder.it/wine
CASTELLANI,https://www.castellaniprato.edu.it/,https://www.castellaniprato.edu.it/dove-siamo/,https://www.castellaniprato.edu.it/visualizza-circolari/
CASTELLANI MICHELE & FIGLI SRL,https://www.castellanimichele.it/,https://www.castellanimichele.it/en/,https://www.castellanimichele.it/azienda/
CASTELLI DEL GREVEPESA S.C.A.,https://www.castellidelgrevepesa.it/,https://www.castellidelgrevepesa.it/prodotti/,https://www.castellidelgrevepesa.it/en/
CASTELLO DEI RAMPOLLA - AZIENDA AGRICOLA S. LUCIA IN FAULLE,https://www.callmewine.com/cantina/castello-dei-rampolla-B985.htm,https://www.castellodeirampolla.it/,https://www.castellodeirampolla.it/santa-lucia-in-faulle/
CASTELLO DEL TREBBIO,https://www.castellodeltrebbio.it/,https://www.castellodeltrebbio.it/it/degustazioni-di-vino-chianti/,https://www.castellodeltrebbio.it/it/agriturismo-ristorante-toscana/
CASTELLO DI BOLGHERI,https://www.castellodibolgheri.com/,https://www.castellodibolgheri.com/it,https://www.castellodibolgheri.com/en/winery
CASTELLO DI BOSSI,https://www.castellodibossi.it/,https://www.castellodibossi.it/en,https://www.castellodibossi.it/contatti
CASTELLO DI CACCHIANO,https://shop.castellodicacchiano.it/,https://www.chianticlassico.com/aziende/castello-di-cacchiano/,https://shop.castellodicacchiano.it/nl/eur/it/tos.html
CASTELLO DI GABBIANO,https://www.castellogabbiano.it/it/,https://www.castellogabbiano.it/it/castello-di-gabbiano-web-site/,https://www.ilcavalieredigabbiano.it/castello-di-gabbiano/
CASTELLO DI GABIANO,https://castellodigabiano.com/it/,https://www.castellodigabianowine.it/it/home,https://castellodigabiano.com/it/vini/
CASTELLO DI MONSANTO,https://www.castellodimonsanto.it/,https://www.castellodimonsanto.it/en/wines,https://www.castellodimonsanto.it/en/visit-monsanto
CASTELLO DI NEIVE SARL UNIPERSONALE,https://www.castellodineive.it/,https://www.castellodineive.it/visite,https://www.castellodineive.it/vini
CASTELLO DI OLIVETO,https://castellooliveto.it/,https://castellitoscani.com/oliveto/,https://castellooliveto.it/castello/
CASTELLO DI QUERCETO SOC. AGR. S.P.A.,https://www.castellodiquerceto.it/,https://www.castellodiquerceto.it/prodotti/,https://www.castellodiquerceto.it/visite/
CASTELLO DI RONCADE SOC. AGR. DI CIANI BASSETTI CLAUDIO E C. S.S.,https://www.castellodironcade.com/,https://www.castellodironcade.com/il-castello/,https://www.ufficiocamerale.it/9337/castello-di-roncade-societa-agricola-di-ciani-bassetti-claudio-e-c-ss
CASTELLO DI UVIGLIE,https://castellodiuviglie.com/,https://www.castellodiuviglie.com/visite.php,https://www.castellodiuviglie.com/contatti.php
CASTELLO DI VERDUNO S.S.A.,https://www.cantinecastellodiverduno.it/,https://visit.cantinecastellodiverduno.it/,https://www.cantinecastellodiverduno.it/i-vini/
CASTELLO DI VERRAZZANO,https://www.verrazzano.com/,https://www.verrazzano.com/en/,https://www.verrazzano.com/i-nostri-vini/
CASTELLO DI VOLPAIA,https://volpaia.com/,https://volpaia.com/degustazioni/,https://volpaia.com/en/
CASTELLO ROMITORIO,https://www.castelloromitorio.com/,https://www.castelloromitorio.com/Defaulten.aspx,https://www.consorziobrunellodimontalcino.it/it/1425/castello-romitorio
CASTELLO SONNINO - BARONE DE RENZIS SONNINO SOCIETA' AGRICOLA A R.L.,https://castellosonnino.it/contatti/,https://castellosonnino.it/,https://castellosonnino.it/tenuta/
CASTELLO TRICERCHI,https://castellotricerchi.com/,https://castellotricerchi.com/cookie-policy/,https://castellotricerchi.com/privacy-policy/
CASTELLO VICCHIOMAGGIO S.R.L.,https://www.vicchiomaggio.it/,https://www.vicchiomaggio.it/degustazioni-vini-chianti,https://www.vicchiomaggio.it/agriturismo-ristorante-toscana
CASTELVECCHIO di FILIPPO ROCCHI,https://www.castelvecchio.it/,https://www.castelvecchio.it/noi-e-il-vino/,https://www.castelvecchio.it/prodotto/olio-extra-vergine-di-oliva-bio-castelvecchio/
CASTIGLION DEL BOSCO,https://wine.castigliondelbosco.com/,https://www.castigliondelbosco.com/,https://www.rosewoodhotels.com/it/castiglion-del-bosco
CASTORANI,https://castorani.it/,https://www.castoranipaolo.it/,https://www.asp2teramo.it/istituto-castorani
CATAWIKI B.V.,https://www.catawiki.com/it/,https://www.catawiki.com/it/c/165-monete-e-francobolli,https://www.catawiki.com/it/help/about
